K	x:sangokushi_4	sangoku4
K	x:sangokushi_iii	sangoku3
K	x:sargon v - world class chess	sargon5
K	x:sargon v - world class chess (japan)	sargon5
K	x:sayaka + miho	sayaka
K	x:sayaka + miho (japan)	sayaka
K	x:sayonara no mukougawa	sayonara
K	x:sayonara no mukougawa (japan)	sayonara
K	x:scavenger 4 (demo)	scav4d
K	x:scavenger 4 (hme-217)	scav4o
K	x:scavenger 4 (hme-217a)	scav4a
K	x:scavenger 4 (hme-217b)	scav4
K	x:scavenger 4 (japan)	scav4o
K	x:scavenger 4 (japan) (demo)	scav4d
K	x:scavenger 4 (japan) (rev a)	scav4a
K	x:scavenger 4 (japan) (rev b)	scav4
K	x:scholar movie magazine (boot disk)	scholar
K	x:scholar movie magazine soukan-gou	scholar
K	x:scholar movie magazine soukan-gou (japan)	scholar
K	x:schwarzschild	schwarzs
K	x:schwarzschild (game disk)	schwarzs
K	x:schwarzschild (japan)	schwarzs
K	x:schwarzschild - kyouran no ginga	schwarzs
K	x:schwarzschild iv - the cradle end	schwarz4
K	x:schwarzschild iv - the cradle end (japan)	schwarz4
K	x:secre (demo)	c_secre
K	x:secre demo disk	secredemo
K	x:secre demo disk (japan)	secredemo
K	x:secre vol 1 – naoko iijima	secre1
K	x:secre vol 2 – mai oikawa	secre2
K	x:secre vol 3 – fumie hosokawa	secre3
K	x:secre vol 4 – hitomi fujisaki	secre4
K	x:secre vol 5 – tina gushiken	secre5
K	x:secre vol 6 – reiko kato	secre6
K	x:secre vol 7 – reiko chiba	secre7
K	x:secre volume 2 - mai oikawa	secre2
K	x:secre volume 2 - mai oikawa (japan)	secre2
K	x:secre volume 2 及川麻衣	secre2
K	x:secre volume 3 - fumie hosokawa	secre3
K	x:secre volume 3 - fumie hosokawa (japan)	secre3
K	x:secre volume 3 細川ふみえ	secre3
K	x:secre volume 4 - hitomi fujisaki	secre4
K	x:secre volume 4 - hitomi fujisaki (japan)	secre4
K	x:secre volume 4 藤崎仁美	secre4
K	x:secre volume 5 - tina gushiken	secre5
K	x:secre volume 5 - tina gushiken (japan)	secre5
K	x:secre volume 5 具志堅ティナ	secre5
K	x:secre volume 6 - reiko kato	secre6
K	x:secre volume 6 - reiko kato (japan)	secre6
K	x:secre volume 6 かとうれいこ	secre6
K	x:secre volume 7 - reiko chiba	secre7
K	x:secre volume 7 - reiko chiba (japan)	secre7
K	x:secre volume 7 千葉麗子	secre7
K	x:secre volume i - naoko iijima	secre1
K	x:secre volume i - naoko iijima (japan)	secre1
K	x:secre volume i 飯島直子	secre1
K	x:secret of dragon tower, the (ドラゴンの秘塔)	c_secretofdragontower
K	x:secret of monkey island, the (japan) (en,ja)	monkey
K	x:sekigahara	sekigaha
K	x:sekigahara (japan)	sekigaha
K	x:sensual angels	sensangl
K	x:sensual angels (japan)	sensangl
K	x:sensual_angels	sensangl
K	x:setsujuu - yuganda kioku	setsuju
K	x:setsujuu_disk_a	setsuju
K	x:setsujuu_disk_b	setsuju
K	x:setsujuu_disk_c	setsuju
K	x:setsujuu_disk_d	setsuju
K	x:sexy in the hawaii - nice gal hawaii-hen	sxhawaii
K	x:sexy in the hawaii - nice gal hawaii-hen (japan)	sxhawaii
K	x:sexy p/k part 2 - world cup hen	c_sexypkpart2worldcuphen
K	x:sexy p/k part nihon	c_sexypkpartnihon
K	x:shadow of the beast	beasto
K	x:shadow of the beast - mashou no okite (1991-08-29)	beasto
K	x:shadow of the beast - mashou no okite (1991-10-11)	beast
K	x:shadow of the beast - mashou no okite (japan)	beasto
K	x:shadow of the beast - mashou no okite (japan) (rev 1)	beast
K	x:shadow of the beast 2	beast2
K	x:shadow of the beast ii - juushin no jubaku	beast2
K	x:shadow of the beast ii - juushin no jubaku (japan)	beast2
K	x:shadown of the beast (rev 1)	c_shadownofbeast
K	x:shamhat - the holy circlet	shamhat
K	x:shamhat - the holy circlet (fm towns marty version)	shamhatm
K	x:shamhat - the holy circlet (japan)	shamhat
K	x:shamhat - the holy circlet (user disk)	shamhat
K	x:shamhat - the holy circlet (user disk) (marty version)	shamhatm
K	x:shanghai	shanghai
K	x:shanghai (japan)	shanghai
K	x:shanghai - banri no choujou	c_shanghaibanrinochoujou
K	x:shangrlia	shangrl
K	x:shangrlia 2	shangrl2
K	x:shangrlia 2 (japan)	shangrl2
K	x:shangrlia 2 special disk	shangrl2sp
K	x:shangrlia2_specialdisk_a	shangrl2sp
K	x:shangrlia2_specialdisk_b	shangrl2sp
K	x:shangrlia_disk_a	shangrl
K	x:shangrlia_disk_b	shangrl
K	x:shangrlia_disk_c	shangrl
K	x:shangrlia_disk_d	shangrl
K	x:sherlock holmes - consulting detective	sherlock
K	x:sherlock holmes - consulting detective (demo)	sherlockd
K	x:sherlock holmes - consulting detective (japan)	sherlock
K	x:sherlock holmes - consulting detective (japan) (demo)	sherlockd
K	x:sherlock holmes no tantei kouza	c_sherlockholmesnotanteikouza
K	x:sherlock holmes no tantei kouza (demo)	c_sherlockholmesnotanteikouza
K	x:shijou saikyou no video bible	vidbible
K	x:shijou saikyou no video bible - the greatest video bible in the world	vidbible
K	x:shijou saikyou no video bible - the greatest video bible in the world (japan)	vidbible
K	x:shiki o irodoru - nihon no shouka - aki	shkaki
K	x:shiki o irodoru - nihon no shouka - aki (japan)	shkaki
K	x:shiki o irodoru - nihon no shouka - fuyu	shkfuyu
K	x:shiki o irodoru - nihon no shouka - fuyu (japan)	shkfuyu
K	x:shiki o irodoru - nihon no shouka - haru	shkharu
K	x:shiki o irodoru - nihon no shouka - haru (japan)	shkharu
K	x:shiki o irodoru - nihon no shouka - natsu	shknatsu
K	x:shiki o irodoru - nihon no shouka - natsu (japan)	shknatsu
K	x:shinc	shinc
K	x:shinc (japan)	shinc
K	x:shinjuku labyrinth	shinjuku
K	x:shinjuku labyrinth (japan)	shinjuku
K	x:shinjuku labyrinth (master disk)	shinjuku
K	x:shinseiki kouboushi - dead force	deadforc
K	x:shinseiki kouboushi - dead force (japan)	deadforc
K	x:shisensho (しせんしょう) ver 1.5	c_shisenshover15
K	x:shisetsu sangokushi	c_shisetsusangokushi
K	x:shisetsu sengoku jidai	c_shisetsusengokujidai
K	x:shisou)	c_shisou
K	x:shogi seiten	shogisei
K	x:shooting towns	shooting
K	x:shooting towns (japan)	shooting
K	x:shougaku ongaku (5-6-nensei-you) (japan) (rev a)	ongaku56
K	x:shougaku ongaku 5-6-nensei-you (rev a)	c_shougakuongaku56nenseiyou
K	x:shougaku_ongaku_5-6	ongaku56
K	x:shougi seiten	shogisei
K	x:shougi_seiten_data_disk	shogisei
K	x:shougi_seiten_system_disk	shogisei
K	x:shouhougenzou)	c_shouhougenzou
K	x:shounen magazine history	shounenm
K	x:shounen magazine history (japan)	shounenm
K	x:shuukan shounen magazine history	c_shuukanshounenmagazinehistory
K	x:sid meier's railroad tycoon	railtycn
K	x:sid meier's railroad tycoon (japan)	railtycn
K	x:silent moebius - case - titanic (japan)	silentmb
K	x:silent möbius	silentmb
K	x:silent möbius - case – titanic	silentmb
K	x:silent service, the - chinmoku no kantai (japan)	silentsr
K	x:silent_service	silentsr
K	x:sim city - terrain editor	c_simcityterraineditor
K	x:sim sports diving - soreyuke diving (japan)	diving
K	x:sim sports diving - soreyuke! diving	diving
K	x:sim sports diving – soreyuki! diving	diving
K	x:simant	simant
K	x:simant (japan)	simant
K	x:simcity (hmb-121)	simcityo
K	x:simcity (hmb-121a)	simcity
K	x:simcity (japan)	simcityo
K	x:simcity (japan) (en,ja) (rev a)	simcity
K	x:simcity 2000	simcit2k
K	x:simcity 2000 (japan)	simcit2k
K	x:simearth - the living planet	simearth
K	x:simearth - the living planet (japan)	simearth
K	x:simfarm	simfarm
K	x:simfarm (demo)	simfarmd
K	x:simfarm - simcity's country cousin (japan)	simfarm
K	x:simfarm - simcity's country cousin (japan) (demo)	simfarmd
K	x:sky duel	c_skyduel
K	x:soft de hard na monogatari	softhard
K	x:soft de hard na monogatari (japan)	softhard
K	x:soft de hard na monogatari (utility disk)	softhard
K	x:soft de hard na monogatari 2	softhard2
K	x:soft de hard na monogatari 2 (japan)	softhard2
K	x:soft de hard na monogatari 2 (utility disk)	softhard2
K	x:software contest nyuusen sakuhinshuu 1 (hmc-139)	softcon1o
K	x:software contest nyuusen sakuhinshuu 1 (hmc-139a)	softcon1a
K	x:software contest nyuusen sakuhinshuu 1 (hmc-139b)	softcon1
K	x:software contest nyuusen sakuhinshuu 1 (japan)	softcon1o
K	x:software contest nyuusen sakuhinshuu 1 (japan) (rev a)	softcon1a
K	x:software contest nyuusen sakuhinshuu 1 (japan) (rev b)	softcon1
K	x:software contest nyuusen sakuhinshuu 2	softcon2
K	x:software contest nyuusen sakuhinshuu 2 (japan)	softcon2
K	x:software contest nyuusen sakuhinshuu 3	softcon3
K	x:software contest nyuusen sakuhinshuu 3 (japan)	softcon3
K	x:soko-ban perfect	sokobanp
K	x:soreike anpanman - tanoshii eigo asobi (japan)	anpanman
K	x:soreike! anpanman - tanoshii eigo asobi	anpanman
K	x:soreyuke nanpa-kun	sorenanp
K	x:soreyuke nanpa-kun (disk a)	sorenanp
K	x:soreyuke nanpa-kun (disk b)	sorenanp
K	x:soreyuke nanpa-kun (disk c)	sorenanp
K	x:sotsugyou '93 - graduation (newer floppy disk)	sotsu93
K	x:sotsugyou '93 - graduation (older floppy disk)	sotsu93o
K	x:sotsugyou '93 - graduation (play disk)	sotsu93
K	x:sotsugyou '93 - graduation (play disk, older)	sotsu93o
K	x:sotsugyou - graduation '93 (japan)	sotsu93
K	x:space museum	spacemus
K	x:space museum (japan)	spacemus
K	x:space rogue	srogue
K	x:space rogue (japan)	srogue
K	x:space rogue (no disc check)	sroguend
K	x:space rogue (no disk check)	sroguend
K	x:special & delicious original cd-rom (japan)	spdelic
K	x:special & delicious! original cd-rom	spdelic
K	x:special and delicious!	spdelic
K	x:speech trainer (v1.0 l10)	speechtr
K	x:speech trainer v1.0 l10	speechtr
K	x:speech trainer v1.0 l10 (japan)	speechtr
K	x:speech_trainer_install_disk	speechtr
K	x:spell master kakitaoshi	c_spellmasterkakitaoshi
K	x:splatterhouse	splatth
K	x:splatterhouse (japan)	splatth
K	x:ssl gallery ver. 1	sslgalry
K	x:ssl gallery ver. 1 (japan)	sslgalry
K	x:star cruiser ii - the odysseus project	scruisr2
K	x:star_cruiser_2	scruisr2
K	x:starcruiser ii for cd-rom (japan)	scruisr2
K	x:steepia	steepia
K	x:steepia (japan)	steepia
K	x:steepia lite	steepialt
K	x:steepia lite (japan)	steepialt
K	x:strike commander	strike
K	x:strike commander (japan)	strike
K	x:strike commander plus	strikpls
K	x:strike commander plus (japan)	strikpls
K	x:stronghold - koutei no yousai	strongh
K	x:stronghold - koutei no yousai (japan)	strongh
K	x:suikoden - tenmei no chikai	suikoden
K	x:suikoden - tenmei no chikai (japan)	suikoden
K	x:suikoden_tenmei_no_chikai	suikoden
K	x:super collection 1 - game technopolis (himitsu no hanazono & kimi dake ni ai o... +) (japan)	gametec1
K	x:super collection 2 - game technopolis (iv - tesera & hatsukoi monogatari +) (japan)	gametec2
K	x:super d.p.s.	superdps
K	x:super d.p.s. (alt. disk 5)	superdpsa
K	x:super d.p.s. (disk 1 - system)	superdps
K	x:super d.p.s. (disk 2 - maria to kanpan a)	superdps
K	x:super d.p.s. (disk 3 - kaizoku kagyou a)	superdps
K	x:super d.p.s. (disk 4 - kaizoku kagyou b)	superdps
K	x:super d.p.s. (disk 5 - toono no mori a)	superdps
K	x:super d.p.s. (disk 6 - toono no mori b)	superdps
K	x:super daisenryaku	supdaisn
K	x:super daisenryaku (cracked?)	supdaisn_cracked
K	x:super odyssey & dennou planetarium	sodyssey
K	x:super odyssey & dennou planetarium (japan)	sodyssey
K	x:super real mahjong pii & piii	srmp23
K	x:super real mahjong pii & piii +	srmp23p
K	x:super real mahjong pii & piii+ (japan)	srmp23p
K	x:super real mahjong pii&piii (japan)	srmp23
K	x:super real mahjong piv	srmp4
K	x:super real mahjong piv (japan)	srmp4
K	x:super shanghai - dragon's eye	sshangh
K	x:super shanghai - dragon's eye (japan)	sshangh
K	x:super shooting towns	sshootin
K	x:super shooting towns (japan)	sshootin
K	x:super street fighter ii - the new challengers	ssf2
K	x:super street fighter ii - the new challengers (japan)	ssf2
K	x:super street fighter ii - the new challengers (japan) (demo)	ssf2d
K	x:super street fighter ii - the new challengers (sample disc)	ssf2d
K	x:super ultra mucchin puripuri cyborg maririn dx	maririndx
K	x:super_daisenryaku_disk_1	supdaisn
K	x:super_daisenryaku_disk_2	supdaisn
K	x:superdaisen_1	supdaisn_cracked
K	x:superdaisen_2	supdaisn_cracked
K	x:suzaku	suzaku
K	x:suzaku (japan)	suzaku
K	x:suzaku (system disk)	suzaku
K	x:swap・swap	c_swapswap
K	x:sweet angel	sweetang
K	x:sweet view	c_sweetview
K	x:sweetangel1	sweetang
K	x:sweetangel2	sweetang
K	x:sword edge	swordedg
K	x:sword edge (map editor)	swordedgme
K	x:sword edge (sprite editor)	swordedgse
K	x:sword edge - map editor	swordedgme
K	x:sword edge - sprite editor	swordedgse
K	x:syndicate	syndicat
K	x:syndicate (japan)	syndicat
K	x:t.d.f. - terrestrial defense force (japan)	tdf
K	x:tactical air wing	tactairw
K	x:tactical tank corps dx	tankcpdx
K	x:tactical tank corps dx (japan)	tankcpdx
K	x:tagon muyo	c_tagonmuyo
K	x:taiken shiyou marty channel (japan)	martych
K	x:taiken shiyou marty channel ii (japan)	martych2
K	x:taiken shiyou! marty channel	martych
K	x:taiken shiyou! marty channel ii	martych2
K	x:taiken_shiyou_marty_channel	martych
K	x:taikenban cd	taikencd
K	x:taikenban cd (japan)	taikencd
K	x:taikou risshiden	taikoris
K	x:taikou risshiden (japan)	taikoris
K	x:taikou_risshiden	taikoris
K	x:taito chase h.q.	chasehq
K	x:taito chase h.q. (demo)	chasehqd
K	x:taito chase h.q. (japan)	chasehq
K	x:taito chase h.q. (japan) (demo)	chasehqd
K	x:taito チェイスＨＱ	chasehq
K	x:takamizawa kyousuke - nekketsu!! kyouiku kenshuu	takamiza
K	x:takamizawa kyousuke nekketsu kyouiku kenshuu (japan)	takamiza
K	x:tama cg-shuu - mai	tamacgmai
K	x:tama private cg gallery – dance	c_tamaprivatecggallerydance
K	x:tama_cg-shuu_mai	tamacgmai
K	x:tamashii no mon - dante "shinkyoku" yori	dante
K	x:tamashii no mon - dante shinkyoku yori (japan)	dante
K	x:tamashii_no_mon	dante
K	x:tania	tania
K	x:tania (japan)	tania
K	x:tanjou - debut	debut
K	x:tanjou - debut (japan)	debut
K	x:tanjou - debut (key disk)	debut
K	x:tanoshiku makeup lesson - oshare club (japan)	oshaclub
K	x:tanyo crest (タンイオクレスト)	c_tanyocrest
K	x:tatsujin ou	tatsuou
K	x:tatsujin-oh	tatsuou
K	x:tatsujin-ou (japan)	tatsuou
K	x:tc_station_communication_log	tctsuu
K	x:tc_station_computer_gakushuu_program	tcgaku
K	x:tc_station_computer_graphics	tccgmus
K	x:tc_station_game_collection	tcgame
K	x:tc_station_game_library_log	tctsuu
K	x:tc_station_gazou_souko_log	tctsuu
K	x:tc_station_hyoukeisan	tcwpro
K	x:tc_station_id_floppy	tctsuu
K	x:tc_station_kuruma_uranai_log	tctsuu
K	x:tc_station_music	tccgmus
K	x:tc_station_photo_collection	tcphoto
K	x:tc_station_tc_yobikou_log	tctsuu
K	x:tc_station_worpro	tcwpro
K	x:tdf - terrestrial defense force	tdf
K	x:teacher series - yoku wakaru sansuu shougaku 2-nen	c_teacherseriesyokuwakarusansuushougaku2ne
K	x:teata - vision (japan)	teata12
K	x:teata - vision - recording & playback system v1.0	teata10
K	x:teata - vision - recording & playback system v1.1	teata11
K	x:teata - vision - recording & playback system v1.2	teata12
K	x:teata_vision_v1.0	teata10
K	x:teata_vision_v1.1	teata11
K	x:teata_vision_v1.2	teata12
K	x:technostress yobou-hou series - chinsei (japan)	chinsei
K	x:technostress yobou-hou series - hirou (japan)	hirou
K	x:technostress yobou-hou series - stress (japan)	stress
K	x:technostress yobouhou series - chinsei	chinsei
K	x:technostress yobouhou series - hirou	hirou
K	x:technostress yobouhou series - stress	stress
K	x:teito taisen	teitotai
K	x:teito taisen (japan)	teitotai
K	x:teitoku no ketsudan	teiketsu
K	x:teitoku no ketsudan (japan)	teiketsu
K	x:teitoku no ketsudan ii	teikets2
K	x:teitoku no ketsudan ii (japan)	teikets2
K	x:teitoku_no_ketsudan	teiketsu
K	x:tele harmonium - city lights	citylights
K	x:tele harmonium - city lights (japan)	citylights
K	x:tender light (v1.1 l10)	tenderlt
K	x:tenderlight v1.1 l10	tenderlt
K	x:tenderlight v1.1 l10 (japan)	tenderlt
K	x:tenka gomen	tenkagom
K	x:tenka gomen (japan)	tenkagom
K	x:tenka gomen (system disk)	tenkagom
K	x:tensen nyannyan	tensen
K	x:tensen nyannyan (japan)	tensen
K	x:tenshi-tachi no gogo - tenkousei	tenshiten
K	x:tenshi-tachi no gogo - tenkousei (japan)	tenshiten
K	x:tenshi-tachi no gogo collection	c_tenshitachinogogocollection
K	x:tenshi-tachi no gogo collection 2	c_tenshitachinogogocollection2
K	x:tenshi-tachi no gogo iii - bangai-hen hansei-ban	c_tenshitachinogogo3bangaihenhanseiban
K	x:tenshi-tachi no gogo special - gomen ne angel	c_tenshitachinogogospecialgomenneangel
K	x:tenshi-tachi no gogo v - nerawareta tenshi	c_tenshitachinogogo5nerawaretatenshi
K	x:tenshi-tachi no gogo vi - my fair teacher	tenshi6
K	x:tenshi-tachi_no_gogo_vi_disk_a	tenshi6
K	x:tenshi-tachi_no_gogo_vi_disk_b	tenshi6
K	x:tenshi-tachi_no_gogo_vi_disk_c	tenshi6
K	x:tenshin ranma	tenranma
K	x:tenshin ranma (japan)	tenranma
K	x:tenshin_ranma_disk_a	tenranma
K	x:teo - mou hitotsu no chikyuu (japan) (version 1.0)	teo10
K	x:teo - mou hitotsu no chikyuu (japan) (version 2.0)	teo20
K	x:teo - mou hitotsu no chikyuu - version 1.0	teo10
K	x:teo - mou hitotsu no chikyuu - version 2.0	teo20
K	x:teo_v2.0-elmo_no_mi	teo20
K	x:terra towns (hma-110)	terrao
K	x:terra towns (hma-110b)	terra
K	x:terra towns (japan)	terrao
K	x:terra towns (japan) (rev b)	terra
K	x:terra towns ii	terra2
K	x:terra towns ii (japan)	terra2
K	x:th 4 unit act 1 + 2, the – linkage	c_th4unitact12linkage
K	x:th 4 unit act 3, the – dual targets	c_th4unitact3dualtargets
K	x:th 4 unit act 4, the – zero	c_th4unitact4zero
K	x:th 4 unit act 5, the – d-again	c_th4unitact5dagain
K	x:th 4 unit act 5, the – d-again (demo)	c_th4unitact5dagain
K	x:th 4 unit act 6, the – merry go round	merrygor
K	x:th 4 unit act 7, the – wyatt	c_th4unitact7wyatt
K	x:th 4 unit act 7, the – wyatt (demo)	c_th4unitact7wyatt
K	x:thanatos	c_thanatos
K	x:that's toukou - natsu no daitokushuu	toukoun
K	x:that's toukou - natsu no tokushuugou (japan)	toukoun
K	x:that's toukou part 1	toukou1
K	x:that's toukou part 1 (japan)	toukou1
K	x:that's toukou part 2	toukou2
K	x:that's toukou part 2 (japan)	toukou2
K	x:the 4th unit 1-2 towns - linkage	4thuni12
K	x:the 4th unit 3 - dual targets	dualtarg
K	x:the 4th unit 4 - zero	zero
K	x:the 4th unit 5 - d-again	dagain
K	x:the 4th unit 5 - d-again (demo)	dagaind
K	x:the 4th unit 6 - merry-go-round	merrygor
K	x:the 4th unit 7 - wyatt	wyatt
K	x:the 4th unit 7 - wyatt (boot disk)	wyatt
K	x:the 4th unit 7 - wyatt (demo)	wyattd
K	x:the atlas	atlas
K	x:the atlas ii	atlas2
K	x:the best play baseball	bestplay
K	x:the case of the cautious condor	condor
K	x:the date - kore de kanojo wa boku no mono!	date
K	x:the horde	horde
K	x:the incredible machine	tim
K	x:the legend of kyrandia	kyrandia
K	x:the legend of kyrandia (user disk)	kyrandia
K	x:the manhole (hmb-181)	manholeo
K	x:the manhole (hmb-181a)	manhole
K	x:the new zealand story (hma-213)	tnzso
K	x:the new zealand story (hma-213a)	tnzs
K	x:the playroom	playroom
K	x:the queen of duellist (hme-166)	tqodo
K	x:the queen of duellist (hme-166a)	tqod
K	x:the queen of duellist (user disk)	tqodo
K	x:the queen of duellist gaiden + gaiden alpha (1994-03-02)	tqodgao
K	x:the queen of duellist gaiden + gaiden alpha (1994-03-10)	tqodga
K	x:the secret of monkey island	monkey
K	x:the silent service - chinmoku no kantai	silentsr
K	x:the visitor	visitor
K	x:the yachtman	yachtman
K	x:theme park	themeprk
K	x:theme park (japan)	themeprk
K	x:think lead gakushuu system	think_cmi
K	x:think lead gakushuu system - fm towns cmi program	think_cmi
K	x:think lead gakushuu system - fm towns theme-betsu gakushuu series - jikkou program ver. 2	think_program
K	x:think lead gakushuu system - shougaku rika 5-nen - tane no hatsuga (1)	think_sr5tane
K	x:think lead gakushuu system - shougaku rika 6-nen - karada no tsukuri (1)	think_sr6karada
K	x:think_lead_cmi_program	think_cmi
K	x:think_lead_program_ver2	think_program
K	x:think_lead_shougaku_rika_5-nen_tane_no_hatsuga	think_sr5tane
K	x:think_lead_shougaku_rika_6-nen_karada_no_tsukuri	think_sr6karada
K	x:time stripper mako-chan	timestrp
K	x:time stripper mako-chan (japan)	timestrp
K	x:titan	titan
K	x:titan (japan)	titan
K	x:to your health vol. 1 - tsubo relaxation (japan)	tsubo
K	x:to your health vol. 2 - wellness yoga (japan)	welyoga
K	x:to your health! vol. 1 - tsubo relaxation	tsubo
K	x:to your health! vol. 2 - wellness yoga	welyoga
K	x:tokio (system disk)	tokio
K	x:tokio - tokyo-to dai-24-ku	tokio
K	x:tokio - tokyo-to dai-24-ku (japan)	tokio
K	x:tokyo sexy ave. - tokyo genshi machi	tsexyave
K	x:tokyo sexy ave. - tokyo genshi machi (japan)	tsexyave
K	x:tokyo_sexy_ave	tsexyave
K	x:tom snyder's puppy love 2	puplove2
K	x:tom snyder's puppy love 2 (japan)	puplove2
K	x:tom snyder's パピーラブ２	puplove2
K	x:tom snyder’s puppy love & pi’s solitaire royale	c_tomsnyderspuppylovepissolitaireroyale
K	x:toshin2	toshin2
K	x:toshiyuki yoshino - lullaby of birdland	birdland
K	x:toshiyuki yoshino - lullaby of birdland (japan)	birdland
K	x:totsugeki! bakkon street	c_totsugekibakkonstreet
K	x:totsugeki! bakkon street ii - hunting roulette	c_totsugekibakkonstreet2huntingroulette
K	x:touch my heart	touchhrt
K	x:touch my heart (japan)	touchhrt
K	x:touch the music by casiopea	touchmus
K	x:touch the music by casiopea (japan)	touchmus
K	x:touch_the_music_key_disk	touchmus
K	x:toudou ryuunosuke tantei nikki - ougon no rashinban - shouyoumaru san francisco kouro satsujin jiken	ougonras
K	x:toudou ryuunosuke tantei nikki - ougon no rashinban - shouyoumaru san francisco kouro satsujin jiken (japan)	ougonras
K	x:toudou ryuunosuke tantei nikki – ougon no rashinban	ougonras
K	x:tougenkyou	togenkyo
K	x:tougenkyou (japan)	togenkyo
K	x:toushin toshi (1990-12-07)	toshintoo
K	x:toushin toshi (1990-12-10)	toshinto
K	x:toushin toshi ii (1995-04-26)	toshin2o
K	x:toushin toshi ii (1996-06-26)	toshin2
K	x:toushin toshi ii (japan)	toshin2o
K	x:toushin toshi ii - soshite, sorekara...	toshin2s
K	x:toushin toshi ii - soshite, sorekara... (japan)	toshin2s
K	x:toushin_toshi_1990-12-07_disk_a	toshintoo
K	x:toushin_toshi_1990-12-07_disk_e	toshintoo
K	x:toushin_toshi_1990-12-10_disk_a	toshinto
K	x:toushin_toshi_1990-12-10_disk_e	toshinto
K	x:toushin_toshi_disk_b	toshinto
K	x:toushin_toshi_disk_c	toshinto
K	x:toushin_toshi_disk_d	toshinto
K	x:toushin_toshi_disk_f	toshinto
K	x:toushin_toshi_disk_g	toshinto
K	x:tower of flame, the	c_towerofflame
K	x:tower of treasure, the (宝の塔)	c_toweroftreasure
K	x:towns chiri - jigsaw world	jigwld
K	x:towns chiri - jigsaw world (japan)	jigwld
K	x:towns drill - shougaku sansuu series - sansuu 1-nen (townsgear v2.1 version)	drill1
K	x:towns drill - shougaku sansuu series - sansuu 4-nen (townsgear v2.1 version)	drill4
K	x:towns drill - shougaku sansuu series - sansuu 5-nen (townsgear v2.1 version)	drill5
K	x:towns graph (v2.1 l10)	tgraph
K	x:towns graph v2.1 l10 (japan)	tgraph
K	x:towns hyakunin isshu	100isshu
K	x:towns hyper chiiku ehon - nihon mukashi banashi ii - omusubi kororin & usagi to kame (japan)	nihonmb2
K	x:towns hyper chiiku ehon - nihon mukashi banashi vol. 1 - momotarou & saru toka ni (japan)	nihonmb1
K	x:towns hyper chiiku ehon - nihon mukashi banashi vol. 3 - issunboushi & kobutori jiisan (japan)	nihonmb3
K	x:towns hyper chiiku ehon - nihon mukashi banashi vol. 4 - tsuru no ongaeshi & kachi kachi yama (japan)	nihonmb4
K	x:towns hyper chiiku ehon - nihon mukashi banashi vol. 5 - kintarou & hanasaka jiisan (japan)	nihonmb5
K	x:towns hyper chiiku ehon - nihon mukashibanashi ii - omusubi kororin / usagi to kame	nihonmb2
K	x:towns hyper chiiku ehon - nihon mukashibanashi vol. 1 - momotarou / saru toka ni	nihonmb1
K	x:towns hyper chiiku ehon - nihon mukashibanashi vol. 3 - issunboushi / kobutori jiisan	nihonmb3
K	x:towns hyper chiiku ehon - nihon mukashibanashi vol. 4 - tsuru no ongaeshi / kachi kachi yama	nihonmb4
K	x:towns hyper chiiku ehon - nihon mukashibanashi vol. 5 - kintarou / hanasaka jiisan	nihonmb5
K	x:towns hyper chiiku ehon – nihon mukashi banshi vol 1	c_townshyperchiikuehonnihonmukashibanshivo
K	x:towns hyper chiiku ehon – nihon mukashi banshi vol 2	c_townshyperchiikuehonnihonmukashibanshivo_2
K	x:towns hyper chiiku ehon – nihon mukashi banshi vol 3	c_townshyperchiikuehonnihonmukashibanshivo_3
K	x:towns hyper chiiku ehon – nihon mukashi banshi vol 4	c_townshyperchiikuehonnihonmukashibanshivo_4
K	x:towns hyper chiiku ehon – nihon mukashi banshi vol 5	c_townshyperchiikuehonnihonmukashibanshivo_5
K	x:towns hyper ehon - maerchen toshokan grimm douwa - grimm maerchen - akazukin (japan)	grimmaka
K	x:towns hyper ehon - maerchen toshokan grimm douwa vol. 3 - grimm maerchen - ookami to nana-hiki koyagi (japan)	grimmook
K	x:towns hyper ehon - maerchen toshokan grimm douwa vol. 4 - grimm maerchen - ibara-hime (nemuri-hime) (japan)	grimmiba
K	x:towns hyper ehon vii - sekai no ohanashi - alice in wonderland / ali baba and forty thieves	sekohan
K	x:towns hyper ehon vii - sekai no ohanashi - hyper talking book vii - alice in wonderland & ali baba and forty thieves (japan)	sekohan
K	x:towns hyper ehon vii – sekai no ohanashi	sekohan
K	x:towns hyper ehon – grimm marchen – akazukin	c_townshyperehongrimmmarchenakazukin
K	x:towns hyper ehon – grimm marchen – bremen no ongakutai	c_townshyperehongrimmmarchenbremennoongaku
K	x:towns hyper ehon – grimm marchen – vol 3	c_townshyperehongrimmmarchenvol3
K	x:towns hyper ehon – grimm marchen – vol 4	c_townshyperehongrimmmarchenvol4
K	x:towns karaoke v1.1l10	tkaraoke
K	x:towns magazine	townsmg1
K	x:towns magazine for school vol. 3	townsmgs3
K	x:towns magazine for school vol. 5	townsmgs5
K	x:towns magazine vol. 2	townsmg2
K	x:towns magazine vol. 3	townsmg3
K	x:towns paint (v1.1 l10)	tpaint21
K	x:towns paint ii (v1.1 l10)	tpaintii
K	x:towns paint ii v1.1 l10 (japan)	tpaintii
K	x:towns paint v1.1 l21 (japan)	tpaint21
K	x:towns paint v1.1 l22 (japan)	tpaint
